vehicle_id,customer_id,model_id,year,color,mileage
V004964,C01202,VM00006,2020,DeepPink,100973
V004965,C03006,VM00010,2012,SpringGreen,167366
V004966,C03029,VM00005,2017,Blue,61221
V004967,C01575,VM00011,2022,PaleTurquoise,114965
V004968,C01133,VM00009,2009,Olive,129742
V004969,C00385,VM00007,2017,Purple,195799
V004970,C03551,VM00004,2008,FloralWhite,142501
V004971,C00828,VM00008,2008,LawnGreen,30527
V004972,C01992,VM00009,2017,DarkMagenta,67429
V004973,C00596,VM00008,2011,MediumBlue,116738
V004974,C03339,VM00011,2011,Aquamarine,122264
V004975,C03139,VM00011,2008,Black,88183
V004976,C02291,VM00009,2023,Cornsilk,17004
V004977,C00440,VM00006,2014,Cornsilk,9209
V004978,C00433,VM00006,2010,GhostWhite,167731
V004979,C00523,VM00010,2010,Chocolate,74665
V004980,C00686,VM00012,2017,DarkBlue,44239
V004981,C00856,VM00008,2022,PowderBlue,187747
V004982,C00319,VM00002,2018,Snow,173640
V004983,C01241,VM00002,2016,Cornsilk,33601
V004984,C01074,VM00009,2011,DarkOrange,79312
V004985,C02288,VM00010,2018,Lavender,27842
V004986,C02185,VM00008,2013,Navy,14225
V004987,C01664,VM00012,2015,Black,97762
V004988,C03874,VM00003,2016,SeaShell,51484
V004989,C00938,VM00005,2008,LightSlateGray,124703
V004990,C01702,VM00012,2015,FireBrick,105383
V004991,C01734,VM00009,2021,LightSalmon,166406
V004992,C02066,VM00002,2022,PaleGreen,143729
V004993,C00136,VM00009,2022,PapayaWhip,36985
V004994,C00718,VM00012,2017,SpringGreen,187472
V004995,C02492,VM00008,2012,Fuchsia,160119
V004996,C01301,VM00001,2017,Crimson,142290
V004997,C01506,VM00007,2020,Khaki,128964
V004998,C01098,VM00004,2019,MistyRose,152190
V004999,C03772,VM00004,2014,LightBlue,20765
V005000,C02231,VM00008,2019,FireBrick,163615
V005001,C01407,VM00011,2010,DarkGoldenRod,197020
V005002,C03094,VM00009,2010,MistyRose,39507
V005003,C03943,VM00008,2017,DarkSalmon,130308
V005004,C02309,VM00005,2014,PapayaWhip,6763
V005005,C02883,VM00008,2005,AliceBlue,76219
V005006,C03615,VM00003,2022,Chartreuse,99630
V005007,C03045,VM00012,2015,Yellow,39019
V005008,C03151,VM00007,2019,Gainsboro,66606
V005009,C02593,VM00008,2010,DarkSalmon,139809
V005010,C03786,VM00012,2008,Cornsilk,143093
V005011,C02443,VM00004,2017,MediumVioletRed,151225
V005012,C01832,VM00003,2023,LightCyan,96309
V005013,C01349,VM00007,2018,DarkKhaki,110432
V005014,C03366,VM00012,2018,DarkSeaGreen,47674
V005015,C03313,VM00009,2018,SkyBlue,40874
V005016,C03829,VM00002,2011,MediumOrchid,91741
V005017,C00755,VM00004,2005,Lime,151120
V005018,C03509,VM00007,2012,MediumOrchid,117237
V005019,C01688,VM00002,2009,Khaki,114073
V005020,C01420,VM00006,2021,RosyBrown,20301
V005021,C03583,VM00011,2007,PaleVioletRed,90053
V005022,C03301,VM00012,2023,SpringGreen,157978
V005023,C03126,VM00010,2018,Navy,137760
V005024,C02004,VM00004,2005,Linen,113924
V005025,C00156,VM00007,2015,Aqua,122907
V005026,C03373,VM00005,2012,SkyBlue,146273
V005027,C00233,VM00001,2010,Silver,120920
V005028,C01419,VM00008,2023,LightCyan,78279
V005029,C01682,VM00012,2020,Cornsilk,83289
V005030,C00572,VM00007,2007,DarkOliveGreen,48932
V005031,C02146,VM00003,2016,DarkKhaki,41233
V005032,C02866,VM00001,2005,Green,134161
V005033,C01187,VM00012,2017,PaleTurquoise,190100
V005034,C01163,VM00011,2022,Snow,93575
V005035,C03532,VM00003,2021,Peru,138748
V005036,C03926,VM00011,2011,Cyan,93417
V005037,C00790,VM00009,2010,LightCyan,199196
V005038,C03602,VM00003,2019,Yellow,180456
V005039,C03202,VM00012,2016,PapayaWhip,78299
V005040,C03275,VM00001,2012,BlueViolet,146911
V005041,C00599,VM00008,2010,WhiteSmoke,170720
V005042,C02547,VM00005,2020,DarkGray,94007
V005043,C02628,VM00011,2011,MediumPurple,197122
V005044,C00134,VM00010,2015,FloralWhite,159224
V005045,C02911,VM00006,2009,IndianRed,115615
V005046,C03816,VM00012,2014,LawnGreen,100344
V005047,C03683,VM00010,2007,Fuchsia,88185
V005048,C02217,VM00007,2005,Thistle,191823
V005049,C00361,VM00003,2011,MediumSpringGreen,165864
V005050,C02893,VM00012,2023,PaleGreen,80506
V005051,C00382,VM00005,2019,LightSlateGray,51602
V005052,C01746,VM00002,2019,Magenta,136604
V005053,C00178,VM00011,2012,LightGray,38789
V005054,C02921,VM00004,2019,SeaShell,84833
V005055,C03419,VM00003,2012,PaleGreen,166056
V005056,C02439,VM00005,2010,MidnightBlue,36105
V005057,C03966,VM00006,2019,OldLace,26752
V005058,C01684,VM00010,2021,HoneyDew,186713
V005059,C00730,VM00012,2008,DarkSalmon,117225
V005060,C02519,VM00002,2015,PapayaWhip,92109
V005061,C02809,VM00012,2010,LightSlateGray,11657
V005062,C01009,VM00003,2012,DarkCyan,40684
V005063,C02316,VM00004,2019,MediumSpringGreen,6640
V005064,C02966,VM00011,2007,SkyBlue,15329
V005065,C01338,VM00002,2005,BurlyWood,16239
V005066,C02982,VM00005,2006,Chocolate,45879
V005067,C03209,VM00011,2018,PaleTurquoise,85436
V005068,C03623,VM00011,2021,Gray,102649
V005069,C03066,VM00002,2020,Tomato,172553
V005070,C02612,VM00005,2017,RoyalBlue,65181
V005071,C01777,VM00003,2007,MintCream,158703
V005072,C00375,VM00002,2018,Red,174696
V005073,C00798,VM00006,2013,Cyan,65840
V005074,C01566,VM00009,2022,Gray,24070
V005075,C00382,VM00003,2008,Azure,66976
V005076,C01329,VM00006,2022,MidnightBlue,39374
V005077,C03248,VM00005,2005,Cyan,173466
V005078,C00419,VM00006,2019,PaleVioletRed,35338
V005079,C00035,VM00012,2020,Khaki,90453
V005080,C03698,VM00011,2006,GoldenRod,88198
V005081,C03148,VM00002,2014,MediumVioletRed,23151
V005082,C00030,VM00005,2017,DarkOrange,59616
V005083,C00834,VM00004,2006,Fuchsia,6460
V005084,C02031,VM00005,2016,Tan,89928
V005085,C01057,VM00004,2017,Gainsboro,94110
V005086,C02571,VM00009,2021,PapayaWhip,130967
V005087,C02601,VM00003,2019,SlateBlue,13857
V005088,C03485,VM00006,2018,SkyBlue,141783
V005089,C02343,VM00001,2008,DarkKhaki,58501
V005090,C02810,VM00001,2008,AliceBlue,171046
V005091,C00608,VM00009,2009,Thistle,170938
V005092,C00509,VM00012,2013,CadetBlue,116590
V005093,C03270,VM00007,2023,BlueViolet,150633
V005094,C00616,VM00011,2008,Salmon,198502
V005095,C00037,VM00010,2010,Blue,52749
V005096,C02538,VM00010,2016,FloralWhite,183780
V005097,C01718,VM00003,2018,FireBrick,31311
V005098,C03804,VM00001,2015,DarkTurquoise,79425
V005099,C02519,VM00006,2009,Indigo,84498
V005100,C03790,VM00002,2012,MediumTurquoise,79544
V005101,C02100,VM00001,2020,GoldenRod,141264
V005102,C03190,VM00004,2011,MediumVioletRed,142571
V005103,C01583,VM00005,2013,Orange,166718
V005104,C00150,VM00012,2008,DarkSalmon,105418
V005105,C00202,VM00002,2015,Beige,106141
V005106,C02842,VM00006,2007,LightCoral,158730
V005107,C02935,VM00010,2019,DeepSkyBlue,167519
V005108,C02033,VM00005,2020,Coral,192888
V005109,C01912,VM00010,2012,Chartreuse,133615
V005110,C03458,VM00011,2013,Green,42767
V005111,C02803,VM00003,2015,Turquoise,135963
V005112,C01344,VM00012,2014,CornflowerBlue,185973
V005113,C01832,VM00009,2019,PaleTurquoise,63218
V005114,C03792,VM00004,2015,MediumSlateBlue,115905
V005115,C00382,VM00005,2019,LightGray,122703
V005116,C01483,VM00010,2013,White,172070
V005117,C01484,VM00005,2023,BlanchedAlmond,120622
V005118,C03221,VM00003,2013,SkyBlue,193576
V005119,C03657,VM00009,2006,SlateGray,81721
V005120,C01354,VM00004,2009,Thistle,173596
V005121,C01580,VM00006,2009,Orange,113338
V005122,C00567,VM00003,2021,MediumSpringGreen,44244
V005123,C02828,VM00008,2014,Lavender,6668
V005124,C00772,VM00001,2005,LawnGreen,39009
V005125,C02357,VM00007,2012,MediumPurple,101021
V005126,C02801,VM00001,2016,LightGray,140086
V005127,C01164,VM00008,2023,DarkSlateGray,198658
V005128,C02035,VM00008,2016,HotPink,189466
V005129,C01705,VM00011,2014,LightSkyBlue,48963
V005130,C01265,VM00012,2014,DarkOrange,101687
V005131,C03662,VM00011,2010,GoldenRod,80474
V005132,C01674,VM00002,2023,SlateBlue,59827
V005133,C03472,VM00005,2014,SkyBlue,23243
V005134,C02884,VM00010,2020,HoneyDew,142842
V005135,C02526,VM00008,2019,Turquoise,62262
V005136,C00258,VM00007,2014,SpringGreen,50317
V005137,C03018,VM00005,2009,MidnightBlue,190484
V005138,C01156,VM00003,2009,DimGray,147439
V005139,C03420,VM00004,2009,NavajoWhite,32750
V005140,C01382,VM00007,2014,Peru,198212
V005141,C01871,VM00010,2017,MediumTurquoise,40055
V005142,C02090,VM00002,2013,PaleGreen,54918
V005143,C03258,VM00008,2012,AliceBlue,21492
V005144,C01533,VM00011,2005,DarkOrange,38107
V005145,C02538,VM00001,2011,MediumSpringGreen,57476
V005146,C03399,VM00004,2023,WhiteSmoke,164011
V005147,C02864,VM00003,2014,HotPink,42542
V005148,C03564,VM00005,2009,Salmon,174121
V005149,C02719,VM00003,2023,HoneyDew,6857
V005150,C02997,VM00003,2005,Crimson,169341
V005151,C00029,VM00004,2013,LightSkyBlue,84919
V005152,C02374,VM00005,2016,SlateGray,168595
V005153,C01378,VM00002,2021,DarkOrange,29275
V005154,C00492,VM00008,2021,DarkRed,20462
V005155,C02468,VM00011,2017,CornflowerBlue,103869
V005156,C02976,VM00008,2020,GhostWhite,198539
V005157,C02256,VM00010,2010,Yellow,7127
V005158,C03783,VM00012,2016,DarkMagenta,28553
V005159,C03452,VM00003,2009,Salmon,141207
V005160,C00119,VM00012,2023,Peru,69159
V005161,C02403,VM00012,2021,DarkSlateGray,113886
V005162,C01282,VM00002,2015,Orchid,73784
V005163,C02444,VM00011,2021,Plum,133329
V005164,C02536,VM00002,2016,SeaShell,46982
V005165,C03166,VM00008,2017,DeepSkyBlue,58466
V005166,C00251,VM00001,2020,LavenderBlush,193100
V005167,C01468,VM00001,2010,Green,149899
V005168,C01541,VM00006,2021,IndianRed,126421
V005169,C00073,VM00003,2020,PowderBlue,95441
V005170,C03494,VM00005,2010,Indigo,11350
V005171,C00882,VM00006,2020,ForestGreen,144595
V005172,C03365,VM00010,2017,AntiqueWhite,48269
V005173,C00525,VM00007,2005,HoneyDew,128643
V005174,C01597,VM00001,2007,YellowGreen,110912
V005175,C03440,VM00010,2015,LightSalmon,140969
V005176,C03546,VM00001,2012,SeaShell,190117
V005177,C03439,VM00002,2014,SlateGray,27830
V005178,C01663,VM00003,2011,HotPink,179366
V005179,C03131,VM00008,2012,Purple,124544
V005180,C03376,VM00002,2009,Aqua,51384
V005181,C00549,VM00008,2013,OldLace,52360
V005182,C02981,VM00003,2008,DarkSlateGray,96773
V005183,C02845,VM00001,2011,MediumBlue,130849
V005184,C01394,VM00010,2016,LightGray,126703
V005185,C03004,VM00011,2020,DarkSeaGreen,89108
V005186,C00399,VM00009,2019,DarkOrange,73246
V005187,C00225,VM00005,2023,MediumVioletRed,100207
V005188,C00954,VM00001,2005,BlueViolet,152335
V005189,C00398,VM00003,2021,SlateGray,169556
V005190,C01492,VM00008,2012,LightCoral,74633
V005191,C03493,VM00001,2011,DarkMagenta,131834
V005192,C01017,VM00011,2016,Sienna,40564
V005193,C00104,VM00010,2006,SpringGreen,104328
V005194,C02086,VM00005,2017,BurlyWood,45568
V005195,C01918,VM00004,2008,Chartreuse,154741
V005196,C03328,VM00002,2015,LawnGreen,13570
V005197,C00138,VM00006,2021,MidnightBlue,90310
V005198,C00979,VM00003,2007,Indigo,42341
V005199,C00930,VM00002,2013,FireBrick,167165
V005200,C00004,VM00002,2022,MidnightBlue,28654
V005201,C03475,VM00010,2022,DarkTurquoise,138936
V005202,C03888,VM00010,2022,Sienna,180579
V005203,C00665,VM00008,2007,LightSkyBlue,199484
V005204,C01132,VM00002,2006,AntiqueWhite,123901
V005205,C01681,VM00008,2019,YellowGreen,105247
V005206,C01983,VM00009,2023,LightSeaGreen,177406
V005207,C03789,VM00007,2021,DarkSalmon,150175
V005208,C01968,VM00012,2012,Plum,68200
V005209,C01716,VM00003,2012,Cyan,196248
V005210,C02722,VM00006,2013,White,31804
V005211,C02558,VM00011,2010,PaleGoldenRod,107890
V005212,C03054,VM00007,2012,Lavender,18918
V005213,C01721,VM00012,2012,LawnGreen,149015
V005214,C02268,VM00002,2019,GoldenRod,52619
V005215,C02674,VM00006,2010,PaleTurquoise,193295
V005216,C02274,VM00007,2006,Olive,120221
V005217,C03773,VM00004,2013,PaleVioletRed,36701
V005218,C03510,VM00007,2022,Tomato,174193
V005219,C01826,VM00009,2013,MistyRose,127885
V005220,C02998,VM00009,2007,MediumTurquoise,51019
V005221,C00022,VM00007,2011,Orange,21599
V005222,C01741,VM00005,2007,DarkGray,124843
V005223,C03848,VM00011,2009,DarkRed,185219
V005224,C01204,VM00007,2021,NavajoWhite,61378
V005225,C00368,VM00011,2014,Purple,56988
V005226,C00232,VM00011,2006,SpringGreen,121103
V005227,C02081,VM00006,2011,Yellow,193008
V005228,C00219,VM00011,2012,Orchid,195920
V005229,C02551,VM00001,2012,Gainsboro,61956
V005230,C02708,VM00005,2023,MediumOrchid,152976
V005231,C03883,VM00006,2023,MidnightBlue,176808
V005232,C00272,VM00007,2020,LawnGreen,157713
V005233,C00032,VM00010,2019,LemonChiffon,53797
V005234,C01925,VM00007,2008,PapayaWhip,12672
V005235,C02687,VM00001,2022,SlateBlue,90412
V005236,C00640,VM00012,2006,Aquamarine,52654
V005237,C03674,VM00007,2015,FireBrick,50231
V005238,C02308,VM00003,2007,DarkKhaki,45682
V005239,C02516,VM00009,2011,GhostWhite,156164
V005240,C03006,VM00006,2020,Peru,153602
V005241,C01778,VM00004,2008,Tomato,166168
V005242,C02030,VM00007,2019,MediumSeaGreen,61124
V005243,C00701,VM00011,2007,SlateBlue,199247
V005244,C00721,VM00011,2020,MediumOrchid,112987
V005245,C01163,VM00012,2011,Yellow,49877
V005246,C03154,VM00008,2008,Teal,31426
V005247,C02160,VM00005,2022,PaleTurquoise,197100
V005248,C01388,VM00010,2023,SaddleBrown,116961
V005249,C01439,VM00003,2011,MintCream,90709
V005250,C00473,VM00009,2020,Navy,177293
V005251,C01398,VM00011,2014,SkyBlue,158400
V005252,C03458,VM00002,2023,Bisque,24755
V005253,C02587,VM00009,2005,DarkGreen,172865
V005254,C01836,VM00008,2023,SandyBrown,84481
V005255,C00148,VM00002,2018,Chartreuse,66937
V005256,C03845,VM00002,2008,Gray,150001
V005257,C00831,VM00012,2019,OrangeRed,149351
V005258,C01058,VM00004,2011,RoyalBlue,42715
V005259,C00832,VM00012,2023,GoldenRod,66985
V005260,C01160,VM00007,2019,Crimson,48663
V005261,C03249,VM00004,2005,CadetBlue,90223
V005262,C02349,VM00006,2013,Tomato,176263
V005263,C00380,VM00005,2018,Black,100339
V005264,C01799,VM00004,2013,Linen,189148
V005265,C03306,VM00002,2020,Snow,69099
V005266,C03611,VM00004,2010,WhiteSmoke,156415
V005267,C00315,VM00004,2015,SlateBlue,146600
V005268,C02720,VM00002,2021,Gray,58264
V005269,C00205,VM00002,2020,DodgerBlue,88939
V005270,C00217,VM00012,2021,DarkSlateBlue,150737
V005271,C00956,VM00003,2014,Lavender,85756
V005272,C02674,VM00011,2014,MintCream,74934
V005273,C02567,VM00008,2013,LightCoral,114543
V005274,C03895,VM00012,2022,Peru,37022
V005275,C01404,VM00001,2012,DarkRed,133215
V005276,C03346,VM00007,2015,HotPink,194998
V005277,C02017,VM00012,2013,Magenta,173979
V005278,C03952,VM00005,2022,DarkViolet,126379
V005279,C02564,VM00006,2021,DarkGreen,198230
V005280,C00168,VM00005,2014,ForestGreen,199946
V005281,C01371,VM00008,2019,SteelBlue,134263
V005282,C03615,VM00009,2008,Cornsilk,62374
V005283,C02188,VM00004,2010,AliceBlue,47352
V005284,C00930,VM00010,2020,LightPink,108044
V005285,C02673,VM00012,2005,AntiqueWhite,80980
V005286,C00899,VM00011,2015,Lime,69785
V005287,C03949,VM00010,2021,FloralWhite,10127
V005288,C03822,VM00001,2020,PaleGoldenRod,154695
V005289,C02654,VM00005,2020,Violet,92195
V005290,C03260,VM00010,2010,HoneyDew,73429
V005291,C01262,VM00008,2010,SkyBlue,71557
V005292,C03431,VM00010,2007,Snow,156416
V005293,C02428,VM00012,2018,FloralWhite,135578
V005294,C01151,VM00002,2014,MediumVioletRed,165225
V005295,C01001,VM00001,2008,Peru,192561
V005296,C02564,VM00004,2019,Purple,195062
V005297,C01998,VM00001,2015,FireBrick,35534
V005298,C01165,VM00012,2022,LightCoral,52306
V005299,C02010,VM00004,2010,DarkViolet,122132
V005300,C01536,VM00004,2011,DarkSlateBlue,163232
V005301,C00242,VM00008,2008,Thistle,157637
V005302,C01760,VM00010,2012,Navy,120027
V005303,C00853,VM00010,2011,MediumVioletRed,5704
V005304,C01648,VM00002,2014,DarkCyan,53967
V005305,C03686,VM00007,2021,Navy,154695
V005306,C02288,VM00002,2014,CadetBlue,50699
V005307,C03924,VM00009,2015,Snow,120380
V005308,C01381,VM00006,2021,MistyRose,23319
V005309,C00855,VM00012,2020,OliveDrab,47490
V005310,C02310,VM00001,2008,DarkBlue,19532
V005311,C02554,VM00003,2014,DarkSalmon,91798
V005312,C03521,VM00010,2011,Aquamarine,69615
V005313,C03696,VM00008,2023,LightSkyBlue,179776
V005314,C02822,VM00007,2009,SandyBrown,161210
V005315,C03848,VM00008,2015,Orange,127817
V005316,C00754,VM00001,2010,Yellow,143149
V005317,C02078,VM00007,2011,Olive,135469
V005318,C01635,VM00005,2017,Orange,193419
V005319,C02956,VM00005,2010,Linen,34494
V005320,C00840,VM00001,2010,MediumAquaMarine,61160
V005321,C01540,VM00010,2010,Teal,133536
V005322,C03830,VM00004,2015,Blue,190576
V005323,C02386,VM00001,2021,DarkOliveGreen,90688
V005324,C02672,VM00012,2020,GreenYellow,41248
V005325,C02806,VM00006,2018,Snow,156933
V005326,C03751,VM00008,2013,SeaGreen,151358
V005327,C03791,VM00008,2012,PaleGoldenRod,141038
V005328,C00953,VM00007,2013,Orange,68708
V005329,C01032,VM00012,2020,LightCoral,39253
V005330,C02762,VM00011,2014,Blue,44122
V005331,C00328,VM00002,2016,LightYellow,12360
V005332,C03979,VM00005,2009,GreenYellow,182005
V005333,C00262,VM00001,2014,DodgerBlue,30835
V005334,C03308,VM00007,2015,Fuchsia,40315
V005335,C01491,VM00010,2016,Peru,100500
V005336,C00561,VM00012,2015,DodgerBlue,109105
V005337,C01459,VM00003,2019,LightYellow,196156
V005338,C01715,VM00007,2014,PowderBlue,195345
V005339,C01102,VM00001,2018,Aquamarine,19231
V005340,C03240,VM00001,2023,Coral,148649
V005341,C00416,VM00006,2017,DarkSlateGray,54398
V005342,C02662,VM00005,2018,IndianRed,50420
V005343,C01636,VM00003,2005,Magenta,14871
V005344,C01449,VM00009,2017,Chocolate,16656
V005345,C03843,VM00007,2006,Bisque,74549
V005346,C00202,VM00004,2018,Cyan,150282
V005347,C01768,VM00006,2016,MediumOrchid,133174
V005348,C03889,VM00008,2009,Chocolate,164011
V005349,C03449,VM00005,2019,GhostWhite,184834
V005350,C01216,VM00001,2013,DarkSlateGray,127054
V005351,C00867,VM00009,2005,PaleGreen,140954
V005352,C02892,VM00009,2011,PapayaWhip,136979
V005353,C00932,VM00011,2011,FireBrick,137622
V005354,C03408,VM00006,2013,DarkRed,154139
V005355,C03934,VM00002,2014,SteelBlue,119916
V005356,C00106,VM00008,2016,Cyan,96570
V005357,C01415,VM00005,2005,LightSeaGreen,184200
V005358,C01209,VM00005,2015,LightSalmon,60203
V005359,C00250,VM00005,2018,Khaki,186749
V005360,C03077,VM00005,2017,Lime,198981
V005361,C02967,VM00002,2015,Teal,194279
V005362,C01656,VM00004,2022,DeepSkyBlue,189799
V005363,C02335,VM00009,2022,MistyRose,102568
V005364,C01744,VM00009,2011,Olive,179941
V005365,C01515,VM00003,2011,LightCyan,139829
V005366,C00410,VM00006,2021,Snow,98680
V005367,C01131,VM00009,2019,DarkOliveGreen,53406
V005368,C02095,VM00011,2013,Beige,67074
V005369,C00577,VM00003,2008,Gray,172097
V005370,C01578,VM00012,2007,LightPink,145244
V005371,C03502,VM00004,2012,LawnGreen,108375
V005372,C03570,VM00011,2010,Bisque,20959
V005373,C02286,VM00006,2015,PaleGoldenRod,15600
V005374,C00723,VM00006,2020,AntiqueWhite,57951
V005375,C01869,VM00003,2023,YellowGreen,9544
V005376,C00579,VM00007,2020,MediumOrchid,77910
V005377,C01389,VM00004,2006,FireBrick,84194
V005378,C01665,VM00008,2017,DarkTurquoise,66941
V005379,C03124,VM00004,2020,GreenYellow,106672
V005380,C03453,VM00004,2012,MistyRose,174189
V005381,C01010,VM00009,2013,DarkSalmon,26498
V005382,C03756,VM00001,2023,DarkGreen,155120
V005383,C02559,VM00007,2017,CornflowerBlue,155431
V005384,C01015,VM00002,2006,Olive,89078
V005385,C00152,VM00008,2008,Orchid,33699
V005386,C00256,VM00008,2006,SlateGray,125642
V005387,C02381,VM00010,2015,DarkSlateGray,22408
V005388,C03308,VM00010,2013,SeaGreen,95934
V005389,C02598,VM00009,2022,DarkRed,47730
V005390,C00606,VM00010,2016,MediumVioletRed,60063
V005391,C03652,VM00001,2019,DarkGreen,195829
V005392,C02793,VM00005,2014,LightSkyBlue,154557
V005393,C00636,VM00004,2008,DarkOliveGreen,29528
V005394,C01141,VM00009,2020,GhostWhite,10987
V005395,C03529,VM00012,2009,Orchid,44115
V005396,C03173,VM00002,2007,Yellow,173535
V005397,C00298,VM00001,2015,AntiqueWhite,156306
V005398,C00375,VM00001,2018,Tomato,48903
V005399,C01943,VM00007,2009,Green,196303
V005400,C01941,VM00004,2009,LightGray,158846
V005401,C00485,VM00002,2023,DarkTurquoise,96291
V005402,C01506,VM00001,2014,LightSalmon,179065
V005403,C01442,VM00006,2023,Linen,11299
V005404,C02882,VM00010,2011,Crimson,29241
V005405,C00787,VM00011,2022,Black,84374
V005406,C01758,VM00012,2007,Crimson,57124
V005407,C03848,VM00006,2019,DarkMagenta,130296
V005408,C02010,VM00001,2012,MediumSeaGreen,77662
V005409,C00992,VM00008,2015,LightCoral,176377
V005410,C00462,VM00007,2023,Lime,197655
V005411,C02899,VM00002,2022,LavenderBlush,139055
V005412,C01981,VM00005,2013,LawnGreen,55554
V005413,C03251,VM00001,2022,ForestGreen,19860
V005414,C01192,VM00011,2021,Beige,165453
V005415,C03875,VM00005,2014,DodgerBlue,56467
V005416,C00643,VM00009,2005,AntiqueWhite,6287
V005417,C03218,VM00007,2009,LimeGreen,156138
V005418,C00271,VM00009,2007,Silver,113942
V005419,C00427,VM00008,2015,SlateGray,128233
V005420,C01402,VM00002,2016,BlueViolet,26665
V005421,C00542,VM00011,2019,Sienna,60159
V005422,C00419,VM00007,2011,DarkCyan,185033
V005423,C03138,VM00010,2010,AliceBlue,160578
V005424,C02846,VM00001,2015,PaleGreen,136036
V005425,C03246,VM00008,2019,Snow,29360
V005426,C03516,VM00004,2012,Chocolate,164566
V005427,C02377,VM00004,2019,LawnGreen,35191
V005428,C03777,VM00009,2016,MediumSpringGreen,43059
V005429,C02565,VM00003,2015,LightBlue,109285
V005430,C00652,VM00002,2011,RosyBrown,17692
