request_id,vehicle_id,service_type_id,mechanic_id,customer_id,charge_per_hour,total_payment
SR09618,V003220,ST00004,M00071,C03818,53.69,161.07
SR09619,V005493,ST00007,M00070,C00741,24.79,99.16
SR09620,V005141,ST00006,M00010,C01440,78.88,157.76
SR09621,V001776,ST00001,M00061,C01571,64.93,129.86
SR09622,V001510,ST00002,M00063,C01628,84.35,84.35
SR09623,V003568,ST00003,M00017,C00679,37.63,37.63
SR09624,V003526,ST00003,M00086,C02498,28.78,28.78
SR09625,V001829,ST00005,M00020,C01496,94.26,94.26
SR09626,V005462,ST00004,M00002,C00707,84.41,253.23
SR09627,V005789,ST00004,M00012,C03886,44.72,134.16
SR09628,V000660,ST00005,M00002,C02770,68.55,68.55
SR09629,V004202,ST00004,M00081,C00850,65.19,195.57
SR09630,V004448,ST00006,M00093,C03091,36.23,72.46
SR09631,V001112,ST00007,M00025,C00014,27.63,110.52
SR09632,V004888,ST00002,M00023,C02832,48.75,48.75
SR09633,V003606,ST00004,M00066,C01495,72.04,216.12
SR09634,V004125,ST00005,M00029,C03702,39.29,39.29
SR09635,V005255,ST00003,M00011,C00901,69.33,69.33
SR09636,V003766,ST00004,M00011,C03704,57.13,171.39
SR09637,V003131,ST00003,M00009,C00028,94.14,94.14
SR09638,V004449,ST00007,M00001,C01414,36.16,144.64
SR09639,V005719,ST00003,M00025,C00351,59.55,59.55
SR09640,V001225,ST00007,M00079,C03923,46.19,184.76
SR09641,V002399,ST00006,M00060,C03290,85.38,170.76
SR09642,V003035,ST00007,M00038,C00960,94.84,379.36
SR09643,V004258,ST00001,M00061,C00721,63.71,127.42
SR09644,V005230,ST00003,M00020,C02025,28.0,28.0
SR09645,V002482,ST00006,M00092,C00045,34.79,69.58
SR09646,V004148,ST00002,M00097,C02052,72.87,72.87
SR09647,V002611,ST00005,M00077,C02008,40.43,40.43
SR09648,V000707,ST00003,M00048,C03391,21.84,21.84
SR09649,V003228,ST00002,M00056,C00754,91.8,91.8
SR09650,V003525,ST00001,M00090,C01329,73.66,147.32
SR09651,V001493,ST00003,M00097,C02773,22.63,22.63
SR09652,V003491,ST00003,M00037,C02804,45.02,45.02
SR09653,V001827,ST00002,M00055,C01237,35.79,35.79
SR09654,V002813,ST00006,M00084,C03839,87.13,174.26
SR09655,V003603,ST00007,M00074,C01641,46.73,186.92
SR09656,V002652,ST00003,M00082,C01627,63.18,63.18
SR09657,V002428,ST00002,M00038,C00637,62.64,62.64
SR09658,V005672,ST00003,M00063,C00677,47.49,47.49
SR09659,V004180,ST00004,M00090,C00955,71.12,213.36
SR09660,V002403,ST00003,M00010,C00167,34.8,34.8
SR09661,V002704,ST00007,M00032,C02220,64.85,259.4
SR09662,V001418,ST00003,M00090,C02107,96.25,96.25
SR09663,V002454,ST00002,M00006,C01592,41.39,41.39
SR09664,V000250,ST00002,M00059,C03211,98.09,98.09
SR09665,V002836,ST00001,M00019,C00473,62.44,124.88
SR09666,V002177,ST00002,M00003,C03844,59.28,59.28
SR09667,V000921,ST00005,M00054,C01372,98.47,98.47
SR09668,V003384,ST00003,M00014,C02122,59.06,59.06
SR09669,V004387,ST00005,M00001,C03893,76.26,76.26
SR09670,V001615,ST00001,M00024,C03812,77.8,155.6
SR09671,V001633,ST00003,M00065,C03208,89.58,89.58
SR09672,V000985,ST00002,M00031,C02334,93.22,93.22
SR09673,V002173,ST00007,M00036,C00659,47.71,190.84
SR09674,V001457,ST00006,M00074,C01357,70.26,140.52
SR09675,V000937,ST00002,M00055,C00193,94.97,94.97
SR09676,V005485,ST00001,M00082,C01950,23.04,46.08
SR09677,V005882,ST00006,M00001,C00374,86.72,173.44
SR09678,V002524,ST00007,M00052,C00774,84.37,337.48
SR09679,V003829,ST00005,M00081,C00771,44.86,44.86
SR09680,V001460,ST00003,M00085,C00822,28.84,28.84
SR09681,V005376,ST00003,M00014,C02436,44.13,44.13
SR09682,V001945,ST00002,M00050,C03079,31.16,31.16
SR09683,V004241,ST00007,M00096,C03334,62.6,250.4
SR09684,V000265,ST00004,M00036,C01391,60.84,182.52
SR09685,V001559,ST00005,M00090,C02458,25.81,25.81
SR09686,V001289,ST00007,M00071,C02804,77.76,311.04
SR09687,V003691,ST00002,M00028,C01893,95.2,95.2
SR09688,V000406,ST00007,M00015,C01302,76.76,307.04
SR09689,V002671,ST00006,M00024,C00525,90.03,180.06
SR09690,V002721,ST00004,M00026,C03565,59.3,177.9
SR09691,V002449,ST00006,M00005,C00887,72.0,144.0
SR09692,V002284,ST00002,M00051,C03464,94.4,94.4
SR09693,V000070,ST00003,M00066,C03950,58.79,58.79
SR09694,V001385,ST00007,M00010,C01480,69.72,278.88
SR09695,V003970,ST00006,M00023,C03106,68.97,137.94
SR09696,V002424,ST00005,M00041,C01860,87.15,87.15
SR09697,V000766,ST00003,M00094,C02375,79.5,79.5
SR09698,V001420,ST00007,M00065,C01573,35.9,143.6
SR09699,V002049,ST00003,M00061,C01506,73.74,73.74
SR09700,V001834,ST00005,M00068,C02382,85.55,85.55
SR09701,V001277,ST00007,M00015,C00856,20.46,81.84
SR09702,V000049,ST00006,M00083,C00333,49.5,99.0
SR09703,V002720,ST00002,M00081,C01254,26.44,26.44
SR09704,V004331,ST00005,M00011,C02468,98.01,98.01
SR09705,V004855,ST00007,M00087,C00356,49.35,197.4
SR09706,V005169,ST00007,M00008,C03064,72.0,288.0
SR09707,V001305,ST00006,M00017,C03993,20.45,40.9
SR09708,V000241,ST00006,M00044,C01888,40.08,80.16
SR09709,V005889,ST00003,M00023,C00220,48.4,48.4
SR09710,V003904,ST00007,M00063,C01892,77.29,309.16
SR09711,V004994,ST00002,M00006,C01943,78.94,78.94
SR09712,V000126,ST00001,M00055,C01468,38.48,76.96
SR09713,V005288,ST00003,M00082,C02654,43.16,43.16
SR09714,V002137,ST00005,M00013,C01917,40.01,40.01
SR09715,V005316,ST00003,M00018,C02981,41.8,41.8
SR09716,V001228,ST00004,M00018,C01150,28.93,86.79
SR09717,V003153,ST00006,M00050,C00155,92.34,184.68
SR09718,V005542,ST00006,M00005,C02532,64.99,129.98
SR09719,V003574,ST00007,M00087,C00899,60.92,243.68
SR09720,V000792,ST00005,M00054,C01590,31.44,31.44
SR09721,V005559,ST00003,M00089,C03607,51.13,51.13
SR09722,V002005,ST00004,M00013,C03913,57.64,172.92
SR09723,V003108,ST00007,M00037,C02910,43.29,173.16
SR09724,V005320,ST00004,M00094,C00015,39.12,117.36
SR09725,V003827,ST00004,M00023,C00743,59.4,178.2
SR09726,V003408,ST00004,M00033,C01245,96.14,288.42
SR09727,V001587,ST00001,M00041,C00580,28.91,57.82
SR09728,V002514,ST00002,M00071,C00135,41.05,41.05
SR09729,V005122,ST00007,M00056,C00306,94.01,376.04
SR09730,V004273,ST00007,M00035,C00357,31.42,125.68
SR09731,V002966,ST00003,M00011,C02429,21.69,21.69
SR09732,V001085,ST00003,M00038,C01793,98.43,98.43
SR09733,V004408,ST00001,M00044,C02765,24.05,48.1
SR09734,V002666,ST00007,M00096,C00129,28.5,114.0
SR09735,V005604,ST00001,M00066,C00552,74.97,149.94
SR09736,V001200,ST00001,M00024,C01306,20.59,41.18
SR09737,V004987,ST00007,M00029,C03959,68.58,274.32
SR09738,V002577,ST00003,M00009,C03084,25.62,25.62
SR09739,V004207,ST00002,M00026,C01598,71.43,71.43
SR09740,V000059,ST00002,M00090,C00583,21.0,21.0
SR09741,V001701,ST00007,M00069,C00891,47.55,190.2
SR09742,V005706,ST00001,M00039,C01555,97.95,195.9
SR09743,V005610,ST00003,M00022,C01253,57.46,57.46
SR09744,V000782,ST00006,M00072,C00187,83.41,166.82
SR09745,V001226,ST00003,M00060,C01677,33.46,33.46
SR09746,V000211,ST00005,M00026,C03024,88.15,88.15
SR09747,V000902,ST00005,M00030,C03370,92.5,92.5
SR09748,V001860,ST00001,M00026,C00848,40.19,80.38
SR09749,V001380,ST00002,M00003,C02104,44.45,44.45
SR09750,V003954,ST00004,M00057,C01685,78.9,236.7
SR09751,V004955,ST00002,M00058,C03872,43.03,43.03
SR09752,V003258,ST00001,M00027,C00845,95.13,190.26
SR09753,V004200,ST00004,M00060,C01737,46.69,140.07
SR09754,V002772,ST00007,M00048,C00042,44.09,176.36
SR09755,V003020,ST00005,M00028,C03764,40.86,40.86
SR09756,V004667,ST00005,M00040,C01528,80.22,80.22
SR09757,V003313,ST00007,M00064,C01977,92.27,369.08
SR09758,V002640,ST00004,M00035,C01225,97.8,293.4
SR09759,V005173,ST00005,M00060,C01942,91.4,91.4
SR09760,V001287,ST00003,M00036,C03456,21.68,21.68
SR09761,V000633,ST00003,M00049,C00168,61.18,61.18
SR09762,V000720,ST00001,M00039,C03142,91.63,183.26
SR09763,V003902,ST00006,M00002,C03335,64.37,128.74
SR09764,V004016,ST00003,M00020,C01804,62.26,62.26
SR09765,V005901,ST00007,M00025,C01693,62.66,250.64
SR09766,V004516,ST00006,M00002,C03957,27.8,55.6
SR09767,V000139,ST00001,M00046,C01938,51.53,103.06
SR09768,V000093,ST00003,M00046,C00205,38.64,38.64
SR09769,V001372,ST00004,M00083,C01016,56.57,169.71
SR09770,V004101,ST00005,M00040,C00352,26.82,26.82
SR09771,V000922,ST00006,M00089,C00162,90.78,181.56
SR09772,V000449,ST00007,M00011,C00179,74.73,298.92
SR09773,V002623,ST00002,M00017,C02878,62.83,62.83
SR09774,V004616,ST00005,M00015,C01348,81.85,81.85
SR09775,V001738,ST00004,M00021,C00489,59.25,177.75
SR09776,V004953,ST00006,M00040,C00462,83.3,166.6
SR09777,V000175,ST00001,M00019,C00344,85.47,170.94
SR09778,V002015,ST00004,M00067,C03612,92.76,278.28
SR09779,V000447,ST00003,M00028,C02730,29.76,29.76
SR09780,V003095,ST00005,M00043,C00704,50.47,50.47
SR09781,V002555,ST00003,M00098,C02008,47.9,47.9
SR09782,V005872,ST00007,M00082,C02946,43.54,174.16
SR09783,V001007,ST00002,M00077,C01870,62.72,62.72
SR09784,V003085,ST00005,M00081,C01784,54.78,54.78
SR09785,V004092,ST00005,M00033,C03138,61.58,61.58
SR09786,V005461,ST00004,M00051,C00437,53.13,159.39
SR09787,V000178,ST00004,M00009,C00832,80.87,242.61
SR09788,V001352,ST00007,M00008,C02087,70.54,282.16
SR09789,V000677,ST00003,M00085,C01663,92.69,92.69
SR09790,V002470,ST00003,M00053,C03174,86.19,86.19
SR09791,V004633,ST00003,M00002,C01864,55.51,55.51
SR09792,V001524,ST00002,M00081,C00588,24.21,24.21
SR09793,V005132,ST00002,M00016,C02385,96.58,96.58
SR09794,V005083,ST00006,M00036,C00916,33.35,66.7
SR09795,V000449,ST00005,M00007,C02608,62.02,62.02
SR09796,V003829,ST00002,M00031,C02287,81.15,81.15
SR09797,V004205,ST00007,M00030,C02678,80.17,320.68
SR09798,V001542,ST00005,M00050,C03034,58.52,58.52
SR09799,V002260,ST00002,M00064,C03989,44.97,44.97
SR09800,V000009,ST00003,M00055,C03325,40.93,40.93
SR09801,V000824,ST00004,M00076,C03529,90.13,270.39
SR09802,V000162,ST00006,M00092,C00821,31.25,62.5
SR09803,V003784,ST00002,M00015,C02785,97.36,97.36
SR09804,V003762,ST00007,M00018,C03980,43.4,173.6
SR09805,V005485,ST00006,M00029,C02731,32.8,65.6
SR09806,V001091,ST00006,M00045,C01467,48.21,96.42
SR09807,V002873,ST00006,M00087,C02266,63.97,127.94
SR09808,V005543,ST00001,M00058,C03672,69.37,138.74
SR09809,V000109,ST00006,M00074,C01762,40.98,81.96
SR09810,V001072,ST00005,M00014,C01403,64.78,64.78
SR09811,V001000,ST00001,M00004,C01477,24.02,48.04
SR09812,V000372,ST00004,M00002,C02206,38.85,116.55
SR09813,V004793,ST00002,M00082,C02892,78.13,78.13
SR09814,V004478,ST00004,M00025,C00272,29.65,88.95
SR09815,V002774,ST00007,M00026,C03234,60.62,242.48
SR09816,V004783,ST00003,M00013,C03363,60.35,60.35
SR09817,V001780,ST00006,M00051,C00536,71.82,143.64
SR09818,V000463,ST00003,M00058,C03661,77.66,77.66
SR09819,V005192,ST00007,M00092,C02080,78.38,313.52
SR09820,V003524,ST00002,M00100,C01089,85.42,85.42
SR09821,V005637,ST00003,M00048,C02196,79.7,79.7
SR09822,V000011,ST00005,M00091,C03757,82.97,82.97
SR09823,V004188,ST00005,M00098,C02752,40.25,40.25
SR09824,V002232,ST00002,M00096,C01342,72.75,72.75
SR09825,V001614,ST00005,M00079,C02934,61.76,61.76
SR09826,V004161,ST00003,M00002,C01376,34.07,34.07
SR09827,V005202,ST00002,M00051,C00136,38.03,38.03
SR09828,V001211,ST00003,M00023,C03660,70.86,70.86
SR09829,V005083,ST00005,M00005,C01336,86.93,86.93
SR09830,V000743,ST00004,M00063,C01771,92.28,276.84
SR09831,V001997,ST00002,M00002,C01020,23.69,23.69
SR09832,V003064,ST00007,M00074,C01528,65.86,263.44
SR09833,V001567,ST00002,M00095,C03504,72.53,72.53
SR09834,V004844,ST00004,M00068,C03450,59.79,179.37
SR09835,V002232,ST00003,M00050,C02894,27.29,27.29
SR09836,V000738,ST00001,M00058,C00921,89.4,178.8
SR09837,V005606,ST00006,M00088,C03331,92.8,185.6
SR09838,V005317,ST00001,M00074,C00020,82.16,164.32
SR09839,V000964,ST00006,M00043,C02819,95.78,191.56
SR09840,V004203,ST00001,M00011,C01687,25.28,50.56
SR09841,V003962,ST00007,M00038,C01810,36.15,144.6
SR09842,V001170,ST00002,M00026,C02143,89.38,89.38
SR09843,V003832,ST00001,M00092,C01807,43.7,87.4
SR09844,V002225,ST00002,M00009,C00910,23.06,23.06
SR09845,V001426,ST00005,M00052,C02296,31.98,31.98
SR09846,V004964,ST00003,M00048,C01205,25.74,25.74
SR09847,V001588,ST00007,M00090,C00299,42.8,171.2
SR09848,V001889,ST00001,M00065,C00316,52.73,105.46
SR09849,V000678,ST00001,M00047,C00097,38.59,77.18
SR09850,V003811,ST00004,M00041,C03587,48.09,144.27
SR09851,V002821,ST00004,M00095,C02593,55.03,165.09
SR09852,V003543,ST00002,M00098,C01800,83.71,83.71
SR09853,V000575,ST00004,M00064,C00821,39.78,119.34
SR09854,V001553,ST00003,M00088,C02713,24.71,24.71
SR09855,V003538,ST00006,M00057,C01254,89.0,178.0
SR09856,V001623,ST00007,M00045,C00602,45.73,182.92
SR09857,V000948,ST00005,M00039,C02429,47.77,47.77
SR09858,V000934,ST00004,M00036,C01122,85.75,257.25
SR09859,V002975,ST00004,M00072,C03204,75.17,225.51
SR09860,V004851,ST00007,M00016,C03963,35.28,141.12
SR09861,V003120,ST00002,M00081,C01550,70.43,70.43
SR09862,V005306,ST00007,M00096,C03143,29.57,118.28
SR09863,V004981,ST00006,M00049,C01181,41.21,82.42
SR09864,V002862,ST00006,M00006,C03079,88.38,176.76
SR09865,V005137,ST00002,M00086,C00318,71.73,71.73
SR09866,V002955,ST00001,M00057,C03028,57.07,114.14
SR09867,V002491,ST00002,M00012,C00382,56.35,56.35
SR09868,V004869,ST00001,M00063,C03339,28.86,57.72
SR09869,V005598,ST00003,M00022,C02003,64.66,64.66
SR09870,V000618,ST00003,M00096,C03358,79.77,79.77
SR09871,V003756,ST00007,M00011,C03628,93.22,372.88
SR09872,V004507,ST00003,M00046,C00468,65.16,65.16
SR09873,V000494,ST00002,M00053,C03469,31.52,31.52
SR09874,V004477,ST00002,M00053,C00945,72.94,72.94
SR09875,V004542,ST00005,M00025,C02327,94.35,94.35
SR09876,V002805,ST00005,M00076,C00783,90.63,90.63
SR09877,V002803,ST00005,M00055,C02229,69.52,69.52
SR09878,V004046,ST00002,M00023,C01601,54.3,54.3
SR09879,V003219,ST00006,M00059,C00881,48.85,97.7
SR09880,V001933,ST00003,M00077,C03620,62.6,62.6
SR09881,V002145,ST00006,M00047,C00229,49.25,98.5
SR09882,V001015,ST00004,M00035,C03765,28.41,85.23
SR09883,V005787,ST00003,M00084,C03163,40.72,40.72
SR09884,V003548,ST00005,M00080,C02062,67.47,67.47
SR09885,V001507,ST00003,M00026,C03895,61.0,61.0
SR09886,V003057,ST00007,M00008,C02755,87.5,350.0
SR09887,V001825,ST00002,M00038,C01481,34.44,34.44
SR09888,V000912,ST00004,M00007,C02061,98.35,295.05
SR09889,V003499,ST00003,M00086,C00558,42.25,42.25
SR09890,V002179,ST00001,M00055,C03062,72.62,145.24
SR09891,V000236,ST00002,M00095,C03269,42.01,42.01
SR09892,V005306,ST00006,M00037,C01435,52.92,105.84
SR09893,V001415,ST00004,M00072,C02366,88.52,265.56
SR09894,V005720,ST00006,M00058,C00589,66.52,133.04
SR09895,V001720,ST00007,M00010,C02541,80.29,321.16
SR09896,V003694,ST00005,M00002,C02137,32.01,32.01
SR09897,V001904,ST00007,M00019,C00582,49.71,198.84
SR09898,V004702,ST00001,M00061,C03239,59.03,118.06
SR09899,V001781,ST00004,M00095,C02139,89.65,268.95
SR09900,V000441,ST00006,M00001,C00482,98.65,197.3
SR09901,V005897,ST00002,M00035,C00671,58.0,58.0
SR09902,V002190,ST00006,M00079,C00577,75.17,150.34
SR09903,V003015,ST00006,M00027,C02133,38.44,76.88
SR09904,V005845,ST00001,M00086,C00265,43.08,86.16
SR09905,V005680,ST00005,M00096,C01759,81.93,81.93
SR09906,V003789,ST00007,M00074,C03015,49.9,199.6
SR09907,V002287,ST00002,M00049,C00478,95.83,95.83
SR09908,V000795,ST00002,M00087,C02775,59.64,59.64
SR09909,V005510,ST00004,M00035,C02178,34.46,103.38
SR09910,V001032,ST00003,M00014,C00676,43.36,43.36
SR09911,V005039,ST00001,M00013,C03723,39.52,79.04
SR09912,V004553,ST00003,M00061,C02716,59.92,59.92
SR09913,V003511,ST00005,M00061,C00870,71.91,71.91
SR09914,V000169,ST00005,M00084,C00842,24.64,24.64
SR09915,V005414,ST00003,M00034,C03196,99.0,99.0
SR09916,V005778,ST00006,M00038,C00676,62.44,124.88
SR09917,V002040,ST00006,M00079,C02328,84.46,168.92
SR09918,V003889,ST00003,M00036,C01056,40.59,40.59
SR09919,V003934,ST00002,M00005,C02692,81.72,81.72
SR09920,V004634,ST00007,M00016,C00467,90.8,363.2
SR09921,V000231,ST00007,M00031,C02359,93.86,375.44
SR09922,V002748,ST00002,M00049,C03705,51.4,51.4
SR09923,V002123,ST00001,M00011,C01139,31.94,63.88
SR09924,V001279,ST00003,M00053,C03997,25.3,25.3
SR09925,V002613,ST00003,M00006,C01580,34.17,34.17
SR09926,V001795,ST00006,M00059,C03425,48.72,97.44
SR09927,V000681,ST00006,M00041,C00009,45.58,91.16
SR09928,V003901,ST00007,M00073,C02872,99.79,399.16
SR09929,V005211,ST00001,M00080,C00020,42.51,85.02
SR09930,V000193,ST00006,M00015,C03454,41.14,82.28
SR09931,V001060,ST00003,M00013,C01960,43.3,43.3
SR09932,V004042,ST00002,M00004,C02269,36.01,36.01
SR09933,V003794,ST00003,M00008,C02672,51.48,51.48
SR09934,V003974,ST00004,M00092,C01356,38.23,114.69
SR09935,V001415,ST00005,M00091,C00446,95.65,95.65
SR09936,V000806,ST00004,M00003,C02144,27.95,83.85
SR09937,V005157,ST00002,M00009,C03102,21.29,21.29
SR09938,V005957,ST00004,M00019,C03121,39.77,119.31
SR09939,V005586,ST00001,M00096,C03554,23.69,47.38
SR09940,V003751,ST00001,M00069,C00434,92.93,185.86
SR09941,V005464,ST00005,M00028,C01343,60.61,60.61
SR09942,V004215,ST00007,M00084,C02942,56.49,225.96
SR09943,V004608,ST00005,M00057,C01863,42.35,42.35
SR09944,V005367,ST00005,M00005,C02963,20.3,20.3
SR09945,V004031,ST00004,M00020,C01988,36.95,110.85
SR09946,V005950,ST00003,M00045,C01480,87.1,87.1
SR09947,V001263,ST00007,M00094,C00141,66.81,267.24
SR09948,V004424,ST00001,M00053,C03871,41.32,82.64
SR09949,V003719,ST00002,M00023,C01111,95.65,95.65
SR09950,V004166,ST00003,M00005,C00354,75.29,75.29
SR09951,V001266,ST00005,M00019,C00445,75.05,75.05
SR09952,V003180,ST00003,M00090,C02533,42.37,42.37
SR09953,V002788,ST00004,M00069,C00058,84.41,253.23
SR09954,V000075,ST00007,M00030,C01339,67.95,271.8
SR09955,V000390,ST00005,M00047,C00028,35.71,35.71
SR09956,V005129,ST00005,M00052,C02038,37.52,37.52
SR09957,V001676,ST00006,M00017,C02132,76.86,153.72
SR09958,V000646,ST00007,M00082,C00896,89.37,357.48
SR09959,V001402,ST00001,M00007,C00480,89.43,178.86
SR09960,V001712,ST00005,M00039,C00703,33.11,33.11
SR09961,V003057,ST00001,M00029,C01618,28.42,56.84
SR09962,V002322,ST00001,M00091,C02465,45.97,91.94
SR09963,V004204,ST00001,M00065,C00692,31.96,63.92
SR09964,V001890,ST00007,M00075,C00561,84.22,336.88
SR09965,V003563,ST00002,M00082,C02961,30.68,30.68
SR09966,V003451,ST00005,M00045,C00812,53.09,53.09
SR09967,V001283,ST00001,M00007,C02362,87.62,175.24
SR09968,V002609,ST00005,M00008,C03731,96.38,96.38
SR09969,V001862,ST00004,M00043,C01739,63.09,189.27
SR09970,V005061,ST00007,M00036,C01678,86.19,344.76
SR09971,V003081,ST00007,M00009,C02240,91.34,365.36
SR09972,V004018,ST00003,M00029,C03858,94.38,94.38
SR09973,V000924,ST00007,M00009,C01973,78.77,315.08
SR09974,V004506,ST00002,M00050,C02747,24.92,24.92
SR09975,V001724,ST00004,M00041,C00535,36.68,110.04
SR09976,V001205,ST00005,M00068,C02383,25.22,25.22
SR09977,V001765,ST00003,M00092,C00860,27.38,27.38
SR09978,V004820,ST00001,M00060,C01679,50.99,101.98
SR09979,V002689,ST00001,M00016,C01013,37.5,75.0
SR09980,V001618,ST00007,M00020,C03087,83.36,333.44
SR09981,V000045,ST00001,M00006,C00509,29.63,59.26
SR09982,V001210,ST00004,M00046,C02992,78.91,236.73
SR09983,V000579,ST00006,M00007,C03596,56.61,113.22
SR09984,V002799,ST00002,M00015,C03474,81.56,81.56
SR09985,V002758,ST00002,M00017,C01967,55.83,55.83
SR09986,V004665,ST00007,M00019,C02101,47.9,191.6
SR09987,V002856,ST00003,M00085,C01792,42.16,42.16
SR09988,V001525,ST00006,M00027,C03863,25.36,50.72
SR09989,V001280,ST00004,M00018,C02237,41.23,123.69
SR09990,V001748,ST00004,M00062,C00234,58.33,174.99
SR09991,V004855,ST00001,M00011,C02251,34.26,68.52
SR09992,V005138,ST00002,M00094,C02690,81.44,81.44
SR09993,V001918,ST00005,M00030,C02077,47.33,47.33
SR09994,V000866,ST00001,M00020,C02875,91.35,182.7
SR09995,V002773,ST00005,M00003,C02144,97.94,97.94
SR09996,V004895,ST00001,M00077,C02294,55.39,110.78
SR09997,V005795,ST00001,M00008,C00523,82.87,165.74
SR09998,V005426,ST00002,M00098,C02663,67.1,67.1
SR09999,V005619,ST00007,M00040,C00873,95.78,383.12
SR10000,V000651,ST00001,M00050,C03439,67.86,135.72
SR10001,V000288,ST00004,M00050,C02509,75.68,227.04
SR10002,V002926,ST00001,M00089,C03488,31.01,62.02
SR10003,V005711,ST00005,M00016,C00227,51.9,51.9
SR10004,V000765,ST00004,M00018,C02970,83.37,250.11
SR10005,V004460,ST00001,M00080,C00200,41.86,83.72
SR10006,V005970,ST00005,M00052,C03764,66.05,66.05
SR10007,V002746,ST00001,M00032,C01449,72.68,145.36
SR10008,V000345,ST00002,M00010,C00598,24.0,24.0
SR10009,V005366,ST00004,M00010,C00642,52.07,156.21
SR10010,V003966,ST00007,M00047,C00963,23.09,92.36
SR10011,V004645,ST00002,M00051,C02097,99.0,99.0
SR10012,V003952,ST00007,M00074,C02345,67.16,268.64
SR10013,V001025,ST00001,M00061,C00653,95.84,191.68
SR10014,V001343,ST00002,M00013,C03690,33.83,33.83
SR10015,V004163,ST00006,M00092,C01206,76.69,153.38
SR10016,V000830,ST00003,M00061,C00299,71.16,71.16
SR10017,V000407,ST00004,M00090,C03689,85.9,257.7
SR10018,V004570,ST00005,M00010,C03038,64.44,64.44
SR10019,V004744,ST00002,M00054,C00658,90.03,90.03
SR10020,V000915,ST00001,M00017,C02616,57.91,115.82
SR10021,V004572,ST00007,M00054,C01525,59.25,237.0
SR10022,V005688,ST00007,M00064,C03311,36.36,145.44
SR10023,V004136,ST00005,M00072,C03109,70.18,70.18
SR10024,V003639,ST00001,M00017,C01717,89.1,178.2
SR10025,V000068,ST00002,M00011,C00798,37.68,37.68
SR10026,V004236,ST00006,M00035,C01884,34.81,69.62
SR10027,V004917,ST00002,M00046,C01038,28.68,28.68
SR10028,V004577,ST00006,M00084,C01979,95.95,191.9
SR10029,V002732,ST00005,M00050,C03823,64.33,64.33
SR10030,V000398,ST00006,M00060,C01662,80.31,160.62
SR10031,V000342,ST00004,M00095,C03431,79.34,238.02
SR10032,V000404,ST00007,M00037,C00578,31.36,125.44
SR10033,V001808,ST00006,M00092,C01775,71.42,142.84
SR10034,V004321,ST00001,M00058,C01714,88.86,177.72
SR10035,V004483,ST00004,M00042,C00276,62.08,186.24
SR10036,V005164,ST00007,M00005,C02091,55.02,220.08
SR10037,V005013,ST00001,M00022,C01228,46.27,92.54
SR10038,V000822,ST00005,M00052,C02962,73.78,73.78
SR10039,V000831,ST00003,M00016,C00182,94.29,94.29
SR10040,V001813,ST00004,M00085,C03064,48.26,144.78
SR10041,V001054,ST00001,M00046,C02624,74.85,149.7
SR10042,V000258,ST00004,M00067,C02043,85.0,255.0
SR10043,V001897,ST00006,M00054,C03397,69.97,139.94
SR10044,V003272,ST00004,M00014,C02861,36.98,110.94
SR10045,V000180,ST00001,M00071,C00195,44.01,88.02
SR10046,V004610,ST00003,M00081,C03329,91.98,91.98
SR10047,V003239,ST00005,M00049,C03886,61.87,61.87
SR10048,V000239,ST00007,M00010,C02207,84.45,337.8
SR10049,V001567,ST00006,M00095,C02985,20.16,40.32
SR10050,V001858,ST00007,M00031,C02020,69.62,278.48
